id,experience,modality,noise reduction,segmentation,normalization,filteringyn,segmentation_type,normalizationyn
447,DenseNet201 1s Sp10 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Mel2 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Mel4 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Mel10 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sc2 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sc4 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sc10 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sp2 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sp4 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sp10 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Mel2 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Mel4 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Mel10 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sc2 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sc4 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sc10 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sp2 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sp4 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sp10 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Mel2 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Mel4 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Mel10 Walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Sc2 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Sc4 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Sc10 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Sp2 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Sp4 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Sp10 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Mel2 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Mel4 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Mel10 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sc2 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sc4 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sc10 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sp2 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sp4 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sp10 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Mel2 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Mel4 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Mel10 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sc2 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sc4 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sc10 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sp2 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sp4 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sp10 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Mel2 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Mel4 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Mel10 Standing,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Sc2 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Sc4 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Sc10 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Sp2 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Sp4 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Sp10 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Mel2 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Mel4 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 1s Mel10 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sc2 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sc4 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sc10 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sp2 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sp4 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Sp10 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Mel2 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Mel4 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 3s Mel10 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sc2 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sc4 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sc10 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sp2 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sp4 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Sp10 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Mel2 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 2-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Mel4 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 4-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
447,DenseNet201 5s Mel10 walking,ECG,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter,data were divided into 10-s time windows with a 1-s stride between each window,z-score normalisation,yes,window,yes
445,445.0.1 / A1,ECG,lowpass Butterworth filter (cut-off 30Hz); Fast Fourier Transform (FFT); inverse FFT to return ECG signal to the time domain,20 points segmented around the R-peaks,not mentioned,yes,beat,no
445,445.0.1 / A2,ECG,lowpass Butterworth filter (cut-off 30Hz); Fast Fourier Transform (FFT); inverse FFT to return ECG signal to the time domain,20 points segmented around the R-peaks,not mentioned,yes,beat,no
445,445.0.1 / A3,ECG,lowpass Butterworth filter (cut-off 30Hz); Fast Fourier Transform (FFT); inverse FFT to return ECG signal to the time domain,20 points segmented around the R-peaks,not mentioned,yes,beat,no
445,445.0.1 / B1,ECG,lowpass Butterworth filter (cut-off 30Hz); Fast Fourier Transform (FFT); inverse FFT to return ECG signal to the time domain,20 points segmented around the R-peaks,not mentioned,yes,beat,no
445,445.0.1 / B2,ECG,lowpass Butterworth filter (cut-off 30Hz); Fast Fourier Transform (FFT); inverse FFT to return ECG signal to the time domain,20 points segmented around the R-peaks,not mentioned,yes,beat,no
445,445.0.1 / C,ECG,lowpass Butterworth filter (cut-off 30Hz); Fast Fourier Transform (FFT); inverse FFT to return ECG signal to the time domain,20 points segmented around the R-peaks,not mentioned,yes,beat,no
486,486.0.1 / Exp 2 Bior1.1 D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 1.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.1 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 1.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.1 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 1.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.1 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 1.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.1 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 1.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.1 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 1.1)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.3 D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 1.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.3 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 1.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.3 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 1.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.3 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 1.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.3 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 1.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.3 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 1.3)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.5 D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 1.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.5 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 1.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.5 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 1.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.5 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 1.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.5 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 1.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior1.5 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 1.5)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.2  D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 2.2)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.2 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 2.2)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.2 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 2.2)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.2 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 2.2)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.2 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 2.2)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.2 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 2.2)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.4  D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 2.4)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.4 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 2.4)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.4 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 2.4)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.4 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 2.4)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.4 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 2.4)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.4 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 2.4)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.6  D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 2.6)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.6 A1,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 2.6)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.6 D2,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 2.6)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.6 A2,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 2.6)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.6 D3,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 2.6)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.6 A3,PPG,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 2.6)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
486,486.0.1 / Exp 2 Bior2.8  D1,PPG,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 2.8)",Continuous HRV data were split into 3-second windows,No explicit normalization (implicit via wavelet),yes,window,no
