Study ID,Experiment,Modality,Normalization,Segmentation,Noise removal
447,ResNet50 5s Mel10 walking,ECG,z-score normalisation,data were divided into 10-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Mel2,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Mel2 Resting,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Mel2 Standing,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Mel2 Walking,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Mel2 walking,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Mel4,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Mel4 Resting,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Mel4 Standing,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Mel4 Walking,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Mel4 walking,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc10,ECG,z-score normalisation,data were divided into 10-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc10 Resting,ECG,z-score normalisation,data were divided into 10-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc10 Standing,ECG,z-score normalisation,data were divided into 10-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc10 Walking,ECG,z-score normalisation,data were divided into 10-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc10 walking,ECG,z-score normalisation,data were divided into 10-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc2,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc2 Resting,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc2 Standing,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc2 Walking,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc2 walking,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc4,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc4 Resting,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc4 Standing,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc4 Walking,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sc4 walking,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp10,ECG,z-score normalisation,data were divided into 10-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp10 Resting,ECG,z-score normalisation,data were divided into 10-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp10 Standing,ECG,z-score normalisation,data were divided into 10-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp10 Walking,ECG,z-score normalisation,data were divided into 10-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp10 walking,ECG,z-score normalisation,data were divided into 10-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp2,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp2 Resting,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp2 Standing,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp2 Walking,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp2 walking,ECG,z-score normalisation,data were divided into 2-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp4,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp4 Resting,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp4 Standing,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp4 Walking,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
447,ResNet50 5s Sp4 walking,ECG,z-score normalisation,data were divided into 4-s time windows with a 1-s stride between each window,Downsampled to 200 Hz; trimmed moving average filter; a third order Butterworth band-pass filter (0.5 Hz-45 Hz); a mean filter
455,DL,ECG,"Min–max normalization per beat → scale to [0, 1] for CNN input","R-peak-centered window: 100 samples before, 200 after → total 300 samples",Indirectly handled via Pan-Tompkins QRS detection (no separate filter)
455,time,ECG,"ECGs aligned to R-peak; average heartbeat computed; Likely includes amplitude scaling (zero-mean, unit variance)",Wavelet-based fiducial point detection; R-peak aligned,Wiener filter designed for muscle noise reduction
455,wavelet,ECG,"Amplitude scaled to [−1, 1]","R-peak detection, fixed-length (301-sample) heartbeat windows; Beats aligned to R-peaks, then averaged to form one cycle",Drift and powerline removal; FIR bandpass filter (1–40 Hz)
459,level 1,PPG,not specified,Discreet wavelet transform decomposition splits the input signal into approximation of coefficients and detail coefficients; Each n level is further decomposed into a high and low frequency signal component using a filter bank,"Downsampling to 8 Hz, wavelet transform decomposition"
459,level 2,PPG,not specified,Discreet wavelet transform decomposition splits the input signal into approximation of coefficients and detail coefficients; Each n level is further decomposed into a high and low frequency signal component using a filter bank,"Downsampling to 8 Hz, wavelet transform decomposition"
459,level 3,PPG,not specified,Discreet wavelet transform decomposition splits the input signal into approximation of coefficients and detail coefficients; Each n level is further decomposed into a high and low frequency signal component using a filter bank,"Downsampling to 8 Hz, wavelet transform decomposition"
459,level 4,PPG,not specified,Discreet wavelet transform decomposition splits the input signal into approximation of coefficients and detail coefficients; Each n level is further decomposed into a high and low frequency signal component using a filter bank,"Downsampling to 8 Hz, wavelet transform decomposition"
459,level fusion,PPG,not reported,not reported,"Downsampling to 8 Hz, wavelet transform decomposition"
460,460.0.1,ECG,not specified,fixed-length slicing and heartbeat-based segmentation relying on QRS detection,"fourth-order Butterworth bandpass filter (1-4 Hz); baseline correction, and dynamic thresholding (to distinguish QRS complexes from muscular activity noise)"
475,AE / PM 1 subject,ECG,not specified,fixed length with 22 sample points from the R peak in both time directions,bandpass filtered
475,AE / PM 2 subject,ECG,not specified,fixed length with 22 sample points from the R peak in both time directions,bandpass filtered
475,AE / PM 3 subject,ECG,not specified,fixed length with 22 sample points from the R peak in both time directions,bandpass filtered
475,AE / PM 4 subject,ECG,not specified,fixed length with 22 sample points from the R peak in both time directions,bandpass filtered
475,AE / PM 5 subject,ECG,not specified,fixed length with 22 sample points from the R peak in both time directions,bandpass filtered
475,LSTM / PM 1 subject,ECG,not specified,fixed length with 22 sample points from the R peak in both time directions,bandpass filtered
475,LSTM / PM 2 subject,ECG,not specified,fixed length with 22 sample points from the R peak in both time directions,bandpass filtered
475,LSTM / PM 3 subject,ECG,not specified,fixed length with 22 sample points from the R peak in both time directions,bandpass filtered
475,LSTM / PM 4 subject,ECG,not specified,fixed length with 22 sample points from the R peak in both time directions,bandpass filtered
475,LSTM / PM 5 subject,ECG,not specified,fixed length with 22 sample points from the R peak in both time directions,bandpass filtered
486,486.0.1 / Exp 2 Bior1.1 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 1.1)"
486,486.0.1 / Exp 2 Bior1.1 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 1.1)"
486,486.0.1 / Exp 2 Bior1.1 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 1.1)"
486,486.0.1 / Exp 2 Bior1.1 D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 1.1)"
486,486.0.1 / Exp 2 Bior1.1 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 1.1)"
486,486.0.1 / Exp 2 Bior1.1 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 1.1)"
486,486.0.1 / Exp 2 Bior1.3 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 1.3)"
486,486.0.1 / Exp 2 Bior1.3 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 1.3)"
486,486.0.1 / Exp 2 Bior1.3 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 1.3)"
486,486.0.1 / Exp 2 Bior1.3 D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 1.3)"
486,486.0.1 / Exp 2 Bior1.3 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 1.3)"
486,486.0.1 / Exp 2 Bior1.3 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 1.3)"
486,486.0.1 / Exp 2 Bior1.5 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 1.5)"
486,486.0.1 / Exp 2 Bior1.5 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 1.5)"
486,486.0.1 / Exp 2 Bior1.5 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 1.5)"
486,486.0.1 / Exp 2 Bior1.5 D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 1.5)"
486,486.0.1 / Exp 2 Bior1.5 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 1.5)"
486,486.0.1 / Exp 2 Bior1.5 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 1.5)"
486,486.0.1 / Exp 2 Bior2.2  D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 2.2)"
486,486.0.1 / Exp 2 Bior2.2 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 2.2)"
486,486.0.1 / Exp 2 Bior2.2 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 2.2)"
486,486.0.1 / Exp 2 Bior2.2 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 2.2)"
486,486.0.1 / Exp 2 Bior2.2 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 2.2)"
486,486.0.1 / Exp 2 Bior2.2 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 2.2)"
486,486.0.1 / Exp 2 Bior2.4  D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 2.4)"
486,486.0.1 / Exp 2 Bior2.4 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 2.4)"
486,486.0.1 / Exp 2 Bior2.4 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 2.4)"
486,486.0.1 / Exp 2 Bior2.4 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 2.4)"
486,486.0.1 / Exp 2 Bior2.4 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 2.4)"
486,486.0.1 / Exp 2 Bior2.4 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 2.4)"
486,486.0.1 / Exp 2 Bior2.6  D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 2.6)"
486,486.0.1 / Exp 2 Bior2.6 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 2.6)"
486,486.0.1 / Exp 2 Bior2.6 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 2.6)"
486,486.0.1 / Exp 2 Bior2.6 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 2.6)"
486,486.0.1 / Exp 2 Bior2.6 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 2.6)"
486,486.0.1 / Exp 2 Bior2.6 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 2.6)"
486,486.0.1 / Exp 2 Bior2.8  D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 2.8)"
486,486.0.1 / Exp 2 Bior2.8 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 2.8)"
486,486.0.1 / Exp 2 Bior2.8 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 2.8)"
486,486.0.1 / Exp 2 Bior2.8 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 2.8)"
486,486.0.1 / Exp 2 Bior2.8 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 2.8)"
486,486.0.1 / Exp 2 Bior2.8 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 2.8)"
486,486.0.1 / Exp 2 Bior3.1 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 3.1)"
486,486.0.1 / Exp 2 Bior3.1 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 3.1)"
486,486.0.1 / Exp 2 Bior3.1 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 3.1)"
486,486.0.1 / Exp 2 Bior3.1 D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 3.1)"
486,486.0.1 / Exp 2 Bior3.1 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 3.1)"
486,486.0.1 / Exp 2 Bior3.1 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 3.1)"
486,486.0.1 / Exp 2 Bior3.3 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 3.3)"
486,486.0.1 / Exp 2 Bior3.3 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 3.3)"
486,486.0.1 / Exp 2 Bior3.3 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 3.3)"
486,486.0.1 / Exp 2 Bior3.3 D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 3.3)"
486,486.0.1 / Exp 2 Bior3.3 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 3.3)"
486,486.0.1 / Exp 2 Bior3.3 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 3.3)"
486,486.0.1 / Exp 2 Bior3.5 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 3.5)"
486,486.0.1 / Exp 2 Bior3.5 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 3.5)"
486,486.0.1 / Exp 2 Bior3.5 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 3.5)"
486,486.0.1 / Exp 2 Bior3.5 D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 3.5)"
486,486.0.1 / Exp 2 Bior3.5 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 3.5)"
486,486.0.1 / Exp 2 Bior3.5 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 3.5)"
486,486.0.1 / Exp 2 Bior3.7 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 3.7)"
486,486.0.1 / Exp 2 Bior3.7 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 3.7)"
486,486.0.1 / Exp 2 Bior3.7 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 3.7)"
486,486.0.1 / Exp 2 Bior3.7 D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 3.7)"
486,486.0.1 / Exp 2 Bior3.7 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 3.7)"
486,486.0.1 / Exp 2 Bior3.7 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 3.7)"
486,486.0.1 / Exp 2 Bior3.9 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 3.9)"
486,486.0.1 / Exp 2 Bior3.9 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 3.9)"
486,486.0.1 / Exp 2 Bior3.9 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 3.9)"
486,486.0.1 / Exp 2 Bior3.9 D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 3.9)"
486,486.0.1 / Exp 2 Bior3.9 D2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 2, Bior 3.9)"
486,486.0.1 / Exp 2 Bior3.9 D3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 3, Bior 3.9)"
486,486.0.1 / Exp 2 Bior4.4 A1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 1, Bior 4.4)"
486,486.0.1 / Exp 2 Bior4.4 A2,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 2, Bior 4.4)"
486,486.0.1 / Exp 2 Bior4.4 A3,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (approximation of coefficient sub-band 3, Bior 4.4)"
486,486.0.1 / Exp 2 Bior4.4 D1,PPG,No explicit normalization (implicit via wavelet),Continuous HRV data were split into 3-second windows,"biorthogonal wavelet decomposition (detail of coefficient sub-band 1, Bior 4.4)"
